,cprcode,brcode,ib_cf_qty,new_ib_vs_stock_cv
33906,0230422,1000,5,5
33907,0230423,1000,23,23
33908,0230424,1000,3,3
33909,0230425,1000,3,3
33910,0230426,1000,3,3
33911,0230427,1000,3,3
33912,0230428,1000,3,3
33913,0230429,1000,5,5
33914,0230430,1000,6,6
33915,0230431,1000,3,3
33916,0230432,1000,7,7
33917,0230433,1000,3,3
33918,0230434,1000,0,0
33919,0230435,1000,3,3
33920,0230436,1000,3,3
33921,0230437,1000,0,0
33922,0230438,1000,6,6
33923,0230439,1000,3,3
33924,0230440,1000,3,3
33925,0230441,1000,7,7
33926,0230442,1000,10,10
33927,0230443,1000,58,58
33928,0230444,1000,20,20
33929,0230445,1000,12,12
33930,0230446,1000,34,34
33931,0230447,1000,0,0
33932,0230448,1000,0,0
33933,0230449,1000,0,0
33934,0230450,1000,0,0
33935,0230451,1000,-936,-936
33936,0230452,1000,0,0
33937,0230453,1000,0,0
33938,0230454,1000,0,0
33939,0230455,1000,0,0
33940,0230456,1000,0,0
33941,0230457,1000,0,0
33942,0230458,1000,0,0
33943,0230459,1000,0,0
33944,0230460,1000,0,0
33945,0230461,1000,0,0
33946,0230464,1000,0,0
33947,0230465,1000,0,0
33948,0230466,1000,0,0
33949,0230467,1000,11,11
33950,0230468,1000,9,9
33951,0230469,1000,10,10
33952,0230470,1000,14,14
33953,0230471,1000,18,18
33954,0230472,1000,14,14
33955,0230473,1000,4,4
33956,0230474,1000,0,0
33957,0230475,1000,9,9
33958,0230476,1000,9,9
33959,0230477,1000,11,11
33960,0230478,1000,17,17
33961,0230479,1000,18,18
33962,0230480,1000,8,8
33963,0230481,1000,0,0
33964,0230482,1000,0,0
33965,0230483,1000,0,0
33966,0230484,1000,30,30
33967,0230485,1000,0,0
33968,0230486,1000,0,0
33969,0230487,1000,0,0
33970,0230488,1000,11,11
33971,0230489,1000,6,6
33972,0230490,1000,-17,-17
33973,0230491,1000,-18,-18
33974,0230492,1000,2,2
33975,0230493,1000,0,0
33976,0230494,1000,6,6
33977,0230495,1000,-2,-2
33978,0230496,1000,-33,-33
33979,0230497,1000,-422,-422
33980,0230498,1000,-6,-6
33981,0230499,1000,0,0
33982,0230500,1000,-1,-1
33983,0230501,1000,-10,-10
33984,0230502,1000,-2,-2
33985,0230503,1000,-49,-49
33986,0230504,1000,0,0
33987,0230505,1000,0,0
33988,0230506,1000,5,5
33989,0230507,1000,8,8
33990,0230511,1000,5,5
33991,0230512,1000,0,0
33992,0230513,1000,35,35
33993,0230514,1000,0,0
33994,0230515,1000,0,0
33995,0230522,1000,0,0
33996,0230523,1000,-366,-366
33997,0230524,1000,-7,-7
33998,0230525,1000,-26,-26
33999,0230526,1000,-14,-14
34000,0230527,1000,0,0
34001,0230528,1000,0,0
34002,0230531,1000,0,0
34003,0230532,1000,17,17
34004,0230533,1000,0,0
34005,0230535,1000,0,0
34006,0230537,1000,0,0
34007,0230538,1000,0,0
34008,0230539,1000,0,0
34009,0230540,1000,0,0
34010,0230541,1000,0,0
34011,0230542,1000,0,0
34012,0230543,1000,0,0
34013,0230545,1000,0,0
34014,0230546,1000,0,0
34015,0230548,1000,0,0
34016,0230549,1000,0,0
34017,0230550,1000,0,0
34018,0230551,1000,0,0
34019,0230552,1000,0,0
34020,0230553,1000,0,0
34021,0230554,1000,0,0
34022,0230555,1000,0,0
34023,0230556,1000,0,0
34024,0230557,1000,0,0
34025,0230558,1000,0,0
34026,0230559,1000,0,0
34027,0230561,1000,0,0
34028,0230562,1000,0,0
34029,0230563,1000,0,0
34030,0230564,1000,0,0
34031,0230565,1000,0,0
34032,0230566,1000,0,0
34033,0230567,1000,0,0
34034,0230568,1000,0,0
34035,0230570,1000,17,17
34036,0230571,1000,15,15
34037,0230572,1000,22,22
34038,0230573,1000,14,14
34039,0230576,1000,2,2
34040,0230577,1000,0,0
34041,0230578,1000,8,8
34042,0230579,1000,10,10
34043,0230580,1000,0,0
34044,0230581,1000,0,0
34045,0230582,1000,0,0
34046,0230583,1000,6,6
34047,0230584,1000,0,0
34048,0230585,1000,0,0
34049,0230586,1000,3,3
34050,0230587,1000,0,0
34051,0230588,1000,3,3
34052,0230589,1000,0,0
34053,0230590,1000,5,5
34054,0230591,1000,0,0
34055,0230592,1000,0,0
34056,0230593,1000,3,3
34057,0230594,1000,3,3
34058,0230595,1000,3,3
34059,0230596,1000,6,6
34060,0230597,1000,3,3
34061,0230598,1000,0,0
34062,0230599,1000,0,0
34063,0230600,1000,0,0
34064,0230601,1000,3,3
34065,0230602,1000,0,0
34066,0230603,1000,0,0
34067,0230604,1000,27,27
34068,0230606,1000,1,1
34069,0230607,1000,0,0
34070,0230608,1000,0,0
34071,0230609,1000,0,0
34072,0230610,1000,0,0
34073,0230611,1000,0,0
34074,0230612,1000,0,0
34075,0230613,1000,0,0
34076,0230615,1000,0,0
34077,0230617,1000,0,0
34078,0230618,1000,0,0
34079,0230619,1000,0,0
34080,0230621,1000,0,0
34081,0230622,1000,0,0
34082,0230623,1000,0,0
34083,0230625,1000,0,0
34084,0230626,1000,0,0
34085,0230627,1000,0,0
34086,0230628,1000,7,7
34087,0230629,1000,0,0
34088,0230630,1000,5,5
34089,0230631,1000,12,12
34090,0230632,1000,10,10
34091,0230633,1000,7,7
34092,0230634,1000,4,4
34093,0230635,1000,5,5
34094,0230636,1000,3,3
34095,0230637,1000,17,17
34096,0230638,1000,0,0
34097,0230639,1000,1,1
34098,0230640,1000,6,6
34099,0230641,1000,4,4
34100,0230642,1000,13,13
34101,0230643,1000,11,11
34102,0230644,1000,10,10
34103,0230645,1000,9,9
34104,0230646,1000,2,2
34105,0230647,1000,3,3
34106,0230648,1000,3,3
34107,0230649,1000,-36,-36
34108,0230650,1000,0,0
34109,0230651,1000,0,0
34110,0230652,1000,14,14
34111,0230654,1000,0,0
34112,0230655,1000,3,3
34113,0230656,1000,0,0
34114,0230657,1000,0,0
34115,0230658,1000,0,0
34116,0230659,1000,0,0
34117,0230660,1000,-384,-384
34118,0230664,1000,0,0
34119,0230665,1000,0,0
34120,0230666,1000,0,0
34121,0230667,1000,0,0
34122,0230668,1000,0,0
34123,0230669,1000,0,0
34124,0230670,1000,0,0
34125,0230671,1000,0,0
34126,0230673,1000,0,0
34127,0230674,1000,1,1
34128,0230675,1000,4,4
34129,0230676,1000,0,0
34130,0230677,1000,3,3
34131,0230678,1000,38,38
34132,0230679,1000,0,0
34133,0230680,1000,0,0
34134,0230684,1000,4,4
34135,0230685,1000,5,5
34136,0230686,1000,9,9
34137,0230687,1000,3,3
34138,0230688,1000,4,4
34139,0230689,1000,5,5
34140,0230691,1000,6,6
34141,0230692,1000,8,8
34142,0230693,1000,2,2
34143,0230694,1000,2,2
34144,0230695,1000,0,0
34145,0230697,1000,3,3
34146,0230698,1000,0,0
34147,0230700,1000,6,6
34148,0230701,1000,1,1
34149,0230702,1000,6,6
34150,0230703,1000,2,2
34151,0230704,1000,6,6
34152,0230706,1000,11,11
34153,0230707,1000,2,2
34154,0230708,1000,1,1
34155,0230709,1000,6,6
34156,0230710,1000,3,3
34157,0230711,1000,2,2
34158,0230712,1000,2,2
34159,0230713,1000,4,4
34160,0230714,1000,4,4
34161,0230716,1000,0,0
34162,0230717,1000,0,0
34163,0230718,1000,1,1
34164,0230720,1000,6,6
34165,0230722,1000,2,2
34166,0230723,1000,5,5
34167,0230724,1000,4,4
34168,0230725,1000,0,0
34169,0230726,1000,5,5
34170,0230727,1000,0,0
34171,0230728,1000,3,3
34172,0230729,1000,7,7
34173,0230730,1000,8,8
34174,0230731,1000,6,6
34175,0230732,1000,12,12
34176,0230733,1000,5,5
34177,0230734,1000,3,3
34178,0230735,1000,3,3
34179,0230736,1000,2,2
34180,0230737,1000,6,6
34181,0230738,1000,8,8
34182,0230739,1000,21,21
34183,0230740,1000,9,9
34184,0230741,1000,8,8
34185,0230742,1000,2,2
34186,0230743,1000,9,9
34187,0230744,1000,3,3
34188,0230746,1000,0,0
34189,0230747,1000,1,1
34190,0230748,1000,0,0
34191,0230749,1000,10,10
34192,0230750,1000,4,4
34193,0230751,1000,0,0
34194,0230752,1000,0,0
34195,0230753,1000,-1,-1
34196,0230755,1000,0,0
34197,0230756,1000,0,0
34198,0230757,1000,0,0
34199,0230758,1000,0,0
34200,0230759,1000,0,0
34201,0230763,1000,4,4
34202,0230764,1000,12,12
34203,0230765,1000,0,0
34204,0230766,1000,0,0
34205,0230767,1000,2,2
34206,0230768,1000,2,2
34207,0230769,1000,24,24
34208,0230770,1000,24,24
34209,0230771,1000,12,12
34210,0230772,1000,12,12
34211,0230773,1000,6,6
34212,0230774,1000,6,6
34213,0230775,1000,28,28
34214,0230776,1000,28,28
34215,0230777,1000,5,5
34216,0230778,1000,5,5
34217,0230779,1000,0,0
34218,0230780,1000,0,0
34219,0230781,1000,5,5
34220,0230782,1000,5,5
34221,0230783,1000,0,0
34222,0230784,1000,0,0
34223,0230787,1000,0,0
34224,0230788,1000,0,0
34225,0230789,1000,0,0
34226,0230790,1000,0,0
34227,0230791,1000,0,0
34228,0230792,1000,0,0
34229,0230793,1000,0,0
34230,0230794,1000,0,0
34231,0230795,1000,0,0
34232,0230796,1000,0,0
34233,0230800,1000,1,1
34234,0230801,1000,0,0
34235,0230802,1000,4,4
34236,0230806,1000,0,0
34237,0230807,1000,0,0
34238,0230808,1000,0,0
34239,0230809,1000,0,0
34240,0230810,1000,0,0
34241,0230811,1000,0,0
34242,0230812,1000,0,0
34243,0230813,1000,0,0
34244,0230814,1000,0,0
34245,0230815,1000,0,0
34246,0230816,1000,0,0
34247,0230817,1000,0,0
34248,0230818,1000,0,0
34249,0230819,1000,0,0
34250,0230820,1000,0,0
34251,0230821,1000,0,0
34252,0230822,1000,0,0
34253,0230823,1000,0,0
34254,0230824,1000,0,0
34255,0230825,1000,0,0
34256,0230826,1000,0,0
34257,0230827,1000,14,14
34258,0230830,1000,18,18
34259,0230831,1000,5,5
34260,0230832,1000,0,0
34261,0230833,1000,0,0
34262,0230834,1000,0,0
34263,0230835,1000,19,19
34264,0230836,1000,7,7
34265,0230841,1000,6,6
34266,0230842,1000,71,71
34267,0230843,1000,70,70
34268,0230844,1000,8,8
34269,0230845,1000,24,24
34270,0230846,1000,12,12
34271,0230847,1000,1,1
34272,0230848,1000,2,2
34273,0230849,1000,0,0
34274,0230850,1000,8,8
34275,0230851,1000,10,10
34276,0230852,1000,12,12
34277,0230853,1000,2,2
34278,0230854,1000,10,10
34279,0230855,1000,9,9
34280,0230856,1000,0,0
34281,0230857,1000,6,6
34282,0230858,1000,5,5
34283,0230859,1000,6,6
34284,0230860,1000,0,0
34285,0230861,1000,7,7
34286,0230862,1000,17,17
34287,0230863,1000,4,4
34288,0230864,1000,4,4
34289,0230865,1000,6,6
34290,0230866,1000,2,2
34291,0230867,1000,0,0
34292,0230868,1000,0,0
34293,0230869,1000,2,2
34294,0230870,1000,0,0
34295,0230871,1000,0,0
34296,0230872,1000,0,0
34297,0230873,1000,0,0
34298,0230874,1000,0,0
34299,0230875,1000,0,0
34300,0230876,1000,0,0
34301,0230877,1000,0,0
34302,0230878,1000,0,0
34303,0230879,1000,0,0
34304,0230880,1000,3,3
34305,0230881,1000,2,2
34306,0230882,1000,0,0
34307,0230884,1000,0,0
34308,0230887,1000,0,0
34309,0230888,1000,2,2
34310,0230889,1000,4,4
34311,0230890,1000,0,0
34312,0230891,1000,1,1
34313,0230892,1000,1,1
34314,0230893,1000,0,0
34315,0230894,1000,12,12
34316,0230895,1000,-8,-8
34317,0230896,1000,16,16
34318,0230897,1000,5,5
34319,0230898,1000,2,2
34320,0230899,1000,-15,-15
34321,0230900,1000,11,11
34322,0230901,1000,7,7
34323,0230902,1000,0,0
34324,0230903,1000,0,0
34325,0230904,1000,0,0
34326,0230905,1000,0,0
34327,0230906,1000,0,0
34328,0230907,1000,0,0
34329,0230908,1000,0,0
34330,0230910,1000,-43,-43
34331,0230911,1000,0,0
34332,0230912,1000,-26,-26
34333,0230913,1000,-59,-59
34334,0230914,1000,-6,-6
34335,0230915,1000,0,0
34336,0230916,1000,0,0
34337,0230917,1000,-27,-27
34338,0230918,1000,-95,-95
34339,0230919,1000,-76,-76
34340,0230920,1000,0,0
34341,0230921,1000,3,3
34342,0230922,1000,-9,-9
34343,0230923,1000,-3,-3
34344,0230924,1000,-2,-2
34345,0230925,1000,-14,-14
34346,0230926,1000,-9,-9
34347,0230927,1000,-8,-8
34348,0230928,1000,-9,-9
34349,0230929,1000,-10,-10
34350,0230930,1000,-8,-8
34351,0230931,1000,10,10
34352,0230932,1000,5,5
34353,0230933,1000,5,5
34354,0230934,1000,11,11
34355,0230935,1000,7,7
34356,0230936,1000,25,25
34357,0230937,1000,18,18
34358,0230938,1000,19,19
34359,0230939,1000,26,26
34360,0230940,1000,24,24
34361,0230941,1000,0,0
34362,0230944,1000,0,0
34363,0230945,1000,0,0
34364,0230946,1000,0,0
34365,0230951,1000,2,2
34366,0230952,1000,5,5
34367,0230953,1000,8,8
34368,0230954,1000,2,2
34369,0230955,1000,1,1
34370,0230956,1000,6,6
34371,0230957,1000,7,7
34372,0230958,1000,4,4
34373,0230965,1000,0,0
34374,0230966,1000,0,0
34375,0230967,1000,0,0
34376,0230968,1000,0,0
34377,0230969,1000,0,0
34378,0230970,1000,0,0
34379,0230971,1000,0,0
34380,0230972,1000,0,0
34381,0230973,1000,0,0
34382,0230974,1000,0,0
34383,0230975,1000,0,0
34384,0230976,1000,0,0
34385,0230987,1000,0,0
34386,0230988,1000,0,0
34387,0230989,1000,0,0
34388,0230990,1000,0,0
34389,0230991,1000,0,0
34390,0230992,1000,0,0
34391,0230993,1000,0,0
34392,0230994,1000,0,0
34393,0230995,1000,0,0
34394,0230996,1000,0,0
34395,0230997,1000,-5,-5
34396,0230998,1000,32,32
34397,0230999,1000,25,25
34398,0231000,1000,21,21
34399,0231002,1000,11,11
34400,0231003,1000,10,10
34401,0231004,1000,12,12
34402,0231005,1000,10,10
34403,0231006,1000,10,10
34404,0231007,1000,5,5
34405,0231008,1000,0,0
34406,0231009,1000,3,3
34407,0231010,1000,11,11
34408,0231011,1000,0,0
34409,0231013,1000,0,0
34410,0231014,1000,0,0
34411,0231015,1000,0,0
34412,0231016,1000,0,0
34413,0231017,1000,15,15
34414,0231018,1000,6,6
34415,0231019,1000,7,7
34416,0231020,1000,9,9
34417,0231021,1000,18,18
34418,0231022,1000,0,0
34419,0231023,1000,3,3
34420,0231024,1000,2,2
34421,0231025,1000,0,0
34422,0231026,1000,-360,-360
34423,0231027,1000,-714,-714
34424,0231028,1000,-103,-103
34425,0231029,1000,-4,-4
34426,0231030,1000,-469,-469
34427,0231031,1000,-498,-498
34428,0231032,1000,-708,-708
34429,0231033,1000,-72,-72
34430,0231034,1000,-101,-101
34431,0231035,1000,-193,-193
34432,0231036,1000,-12,-12
34433,0231037,1000,-31,-31
34434,0231038,1000,0,0
34435,0231039,1000,0,0
34436,0231040,1000,0,0
34437,0231041,1000,2,2
34438,0231042,1000,1,1
34439,0231043,1000,-110,-110
34440,0231044,1000,-65,-65
34441,0231045,1000,-7,-7
34442,0231046,1000,-270,-270
34443,0231047,1000,-444,-444
34444,0231048,1000,0,0
34445,0231049,1000,-73,-73
34446,0231050,1000,-375,-375
34447,0231051,1000,-5,-5
34448,0231052,1000,0,0
34449,0231053,1000,-57,-57
34450,0231054,1000,-238,-238
34451,0231055,1000,-411,-411
34452,0231056,1000,-25,-25
34453,0231057,1000,-28,-28
34454,0231058,1000,-144,-144
34455,0231060,1000,4,4
34456,0231061,1000,0,0
34457,0231062,1000,0,0
34458,0231063,1000,0,0
34459,0231064,1000,0,0
34460,0231065,1000,0,0
34461,0231066,1000,0,0
34462,0231067,1000,0,0
34463,0231068,1000,0,0
34464,0231069,1000,0,0
34465,0231070,1000,0,0
34466,0231071,1000,0,0
34467,0231072,1000,0,0
34468,0231073,1000,0,0
34469,0231074,1000,0,0
34470,0231075,1000,0,0
34471,0231076,1000,0,0
34472,0231077,1000,0,0
34473,0231078,1000,0,0
34474,0231079,1000,0,0
34475,0231080,1000,0,0
34476,0231081,1000,0,0
34477,0231082,1000,0,0
34478,0231083,1000,0,0
34479,0231084,1000,0,0
34480,0231085,1000,0,0
34481,0231086,1000,0,0
34482,0231087,1000,0,0
34483,0231088,1000,0,0
34484,0231089,1000,0,0
34485,0231090,1000,0,0
34486,0231091,1000,0,0
34487,0231092,1000,0,0
34488,0231093,1000,0,0
34489,0231094,1000,0,0
34490,0231095,1000,0,0
34491,0231096,1000,0,0
34492,0231097,1000,0,0
34493,0231098,1000,0,0
34494,0231099,1000,0,0
34495,0231100,1000,0,0
34496,0231101,1000,0,0
34497,0231102,1000,0,0
34498,0231103,1000,0,0
34499,0231104,1000,0,0
34500,0231105,1000,0,0
34501,0231106,1000,0,0
34502,0231107,1000,0,0
34503,0231108,1000,0,0
34504,0231109,1000,0,0
34505,0231110,1000,0,0
34506,0231111,1000,0,0
34507,0231112,1000,0,0
34508,0231113,1000,0,0
34509,0231114,1000,0,0
34510,0231115,1000,0,0
34511,0231116,1000,0,0
34512,0231117,1000,0,0
34513,0231118,1000,0,0
34514,0231119,1000,0,0
34515,0231120,1000,-115,-115
34516,0231121,1000,0,0
34517,0231122,1000,0,0
34518,0231123,1000,0,0
34519,0231124,1000,0,0
34520,0231125,1000,0,0
34521,0231126,1000,0,0
34522,0231127,1000,0,0
34523,0231128,1000,0,0
34524,0231129,1000,0,0
34525,0231130,1000,0,0
34526,0231131,1000,0,0
34527,0231132,1000,0,0
34528,0231133,1000,0,0
34529,0231134,1000,0,0
34530,0231135,1000,0,0
34531,0231138,1000,0,0
34532,0231139,1000,0,0
34533,0231140,1000,0,0
34534,0231141,1000,0,0
34535,0231146,1000,0,0
34536,0231150,1000,0,0
34537,0231151,1000,0,0
34538,0231153,1000,0,0
34539,0231155,1000,0,0
34540,0231156,1000,0,0
34541,0231157,1000,0,0
34542,0231158,1000,0,0
34543,0231159,1000,0,0
34544,0231161,1000,0,0
34545,0231162,1000,0,0
34546,0231163,1000,0,0
34547,0231164,1000,0,0
34548,0231165,1000,0,0
34549,0231166,1000,-5,-5
34550,0231167,1000,0,0
34551,0231168,1000,0,0
34552,0231169,1000,0,0
34553,0231170,1000,0,0
34554,0231171,1000,0,0
34555,0231172,1000,0,0
34556,0231173,1000,0,0
34557,0231174,1000,0,0
34558,0231175,1000,0,0
34559,0231176,1000,0,0
34560,0231177,1000,0,0
34561,0231178,1000,0,0
34562,0231179,1000,15,15
34563,0231180,1000,0,0
34564,0231181,1000,0,0
34565,0231182,1000,0,0
34566,0231183,1000,0,0
34567,0231184,1000,0,0
34568,0231185,1000,0,0
34569,0231186,1000,0,0
34570,0231187,1000,0,0
34571,0231188,1000,0,0
34572,0231189,1000,0,0
34573,0231190,1000,0,0
34574,0231191,1000,0,0
34575,0231192,1000,8,8
34576,0231193,1000,0,0
34577,0231200,1000,0,0
34578,0231203,1000,0,0
34579,0231204,1000,0,0
34580,0231205,1000,0,0
34581,0231206,1000,-3,-3
34582,0231207,1000,0,0
34583,0231208,1000,-6,-6
34584,0231209,1000,0,0
34585,0231210,1000,-25,-25
34586,0231211,1000,-169,-169
34587,0231212,1000,-3,-3
34588,0231213,1000,-6,-6
34589,0231214,1000,-342,-342
34590,0231215,1000,0,0
34591,0231216,1000,-14,-14
34592,0231217,1000,0,0
34593,0231218,1000,-7,-7
34594,0231219,1000,-29,-29
34595,0231220,1000,-45,-45
34596,0231221,1000,-52,-52
34597,0231222,1000,-24,-24
34598,0231223,1000,-67,-67
34599,0231224,1000,-76,-76
34600,0231225,1000,-3,-3
34601,0231226,1000,-3,-3
34602,0231227,1000,-3,-3
34603,0231228,1000,-110,-110
34604,0231229,1000,0,0
34605,0231230,1000,-9,-9
34606,0231231,1000,-6,-6
34607,0231232,1000,-13,-13
34608,0231234,1000,0,0
34609,0231236,1000,15,15
34610,0231240,1000,-29,-29
34611,0231244,1000,0,0
34612,0231245,1000,-70,-70
34613,0231248,1000,0,0
34614,0231249,1000,7,7
34615,0231250,1000,30,30
34616,0231251,1000,11,11
34617,0231252,1000,22,22
34618,0231253,1000,10,10
34619,0231254,1000,7,7
34620,0231255,1000,0,0
34621,0231257,1000,0,0
34622,0231258,1000,0,0
34623,0231259,1000,0,0
34624,0231260,1000,0,0
34625,0231261,1000,0,0
34626,0231262,1000,0,0
34627,0231263,1000,0,0
34628,0231264,1000,0,0
34629,0231265,1000,0,0
34630,0231266,1000,0,0
34631,0231267,1000,0,0
34632,0231268,1000,0,0
34633,0231269,1000,0,0
34634,0231270,1000,0,0
34635,0231271,1000,0,0
34636,0231272,1000,0,0
34637,0231273,1000,0,0
34638,0231274,1000,0,0
34639,0231275,1000,-14,-14
34640,0231276,1000,0,0
34641,0231277,1000,0,0
34642,0231278,1000,0,0
34643,0231279,1000,0,0
34644,0231280,1000,0,0
34645,0231281,1000,0,0
34646,0231282,1000,0,0
34647,0231283,1000,0,0
34648,0231284,1000,0,0
34649,0231285,1000,0,0
34650,0231286,1000,0,0
34651,0231287,1000,0,0
34652,0231288,1000,0,0
34653,0231289,1000,0,0
34654,0231290,1000,0,0
34655,0231291,1000,0,0
34656,0231292,1000,0,0
34657,0231293,1000,0,0
34658,0231294,1000,0,0
34659,0231295,1000,0,0
34660,0231296,1000,0,0
34661,0231297,1000,0,0
34662,0231298,1000,0,0
34663,0231299,1000,0,0
34664,0231300,1000,0,0
34665,0231301,1000,0,0
34666,0231302,1000,0,0
34667,0231303,1000,0,0
34668,0231304,1000,0,0
34669,0231305,1000,0,0
34670,0231306,1000,0,0
34671,0231307,1000,0,0
34672,0231308,1000,0,0
34673,0231309,1000,0,0
34674,0231310,1000,0,0
34675,0231311,1000,0,0
34676,0231312,1000,0,0
34677,0231313,1000,0,0
34678,0231314,1000,0,0
34679,0231315,1000,0,0
34680,0231316,1000,0,0
34681,0231317,1000,0,0
34682,0231318,1000,0,0
34683,0231319,1000,0,0
34684,0231320,1000,0,0
34685,0231321,1000,0,0
34686,0231322,1000,0,0
34687,0231323,1000,0,0
34688,0231324,1000,0,0
34689,0231325,1000,0,0
34690,0231326,1000,0,0
34691,0231327,1000,0,0
34692,0231328,1000,0,0
34693,0231329,1000,0,0
34694,0231330,1000,0,0
34695,0231331,1000,0,0
34696,0231332,1000,0,0
34697,0231333,1000,0,0
34698,0231334,1000,0,0
34699,0231335,1000,0,0
34700,0231336,1000,0,0
34701,0231337,1000,0,0
34702,0231338,1000,0,0
34703,0231339,1000,0,0
34704,0231340,1000,0,0
34705,0231341,1000,0,0
34706,0231342,1000,0,0
34707,0231343,1000,0,0
34708,0231344,1000,0,0
34709,0231345,1000,0,0
34710,0231346,1000,0,0
34711,0231347,1000,0,0
34712,0231348,1000,0,0
34713,0231349,1000,0,0
34714,0231350,1000,0,0
34715,0231351,1000,0,0
34716,0231352,1000,0,0
34717,0231353,1000,0,0
34718,0231354,1000,0,0
34719,0231355,1000,0,0
34720,0231356,1000,0,0
34721,0231357,1000,0,0
34722,0231358,1000,0,0
34723,0231359,1000,0,0
34724,0231360,1000,0,0
34725,0231361,1000,0,0
34726,0231362,1000,0,0
34727,0231363,1000,0,0
34728,0231364,1000,0,0
34729,0231365,1000,0,0
34730,0231366,1000,0,0
34731,0231367,1000,0,0
34732,0231368,1000,0,0
34733,0231369,1000,0,0
34734,0231370,1000,0,0
34735,0231371,1000,0,0
34736,0231372,1000,0,0
34737,0231373,1000,0,0
34738,0231374,1000,0,0
34739,0231375,1000,0,0
34740,0231376,1000,0,0
34741,0231377,1000,0,0
34742,0231378,1000,0,0
34743,0231379,1000,0,0
34744,0231380,1000,0,0
34745,0231381,1000,0,0
34746,0231382,1000,0,0
34747,0231383,1000,0,0
34748,0231384,1000,0,0
34749,0231385,1000,0,0
34750,0231386,1000,0,0
34751,0231387,1000,1,1
34752,0231388,1000,0,0
34753,0231389,1000,0,0
34754,0231390,1000,44,44
34755,0231391,1000,31,31
34756,0231392,1000,31,31
34757,0231393,1000,0,0
34758,0231394,1000,0,0
34759,0231395,1000,0,0
34760,0231396,1000,0,0
34761,0231397,1000,0,0
34762,0231398,1000,-4612,-4612
34763,0231399,1000,0,0
34764,0231400,1000,0,0
34765,0231401,1000,0,0
34766,0231402,1000,0,0
34767,0231403,1000,0,0
34768,0231404,1000,0,0
34769,0231405,1000,0,0
34770,0231406,1000,0,0
34771,0231407,1000,0,0
34772,0231408,1000,0,0
34773,0231409,1000,0,0
34774,0231410,1000,0,0
34775,0231411,1000,0,0
34776,0231412,1000,0,0
34777,0231413,1000,-2,-2
34778,0231414,1000,-4,-4
34779,0231415,1000,-27,-27
34780,0231416,1000,-7,-7
34781,0231417,1000,-9,-9
34782,0231418,1000,-14,-14
34783,0231419,1000,13,13
34784,0231420,1000,0,0
34785,0231421,1000,0,0
34786,0231423,1000,0,0
34787,0231424,1000,0,0
34788,0231425,1000,0,0
34789,0231426,1000,0,0
34790,0231427,1000,4,4
34791,0231428,1000,0,0
34792,0231429,1000,0,0
34793,0231430,1000,0,0
34794,0231431,1000,0,0
34795,0231432,1000,0,0
34796,0231433,1000,0,0
34797,0231434,1000,0,0
34798,0231435,1000,0,0
34799,0231436,1000,0,0
34800,0231437,1000,0,0
34801,0231438,1000,4,4
34802,0231439,1000,8,8
34803,0231459,1000,0,0
34804,0231460,1000,0,0
34805,0231461,1000,3,3
34806,0231462,1000,0,0
34807,0231463,1000,0,0
34808,0231464,1000,0,0
34809,0231465,1000,129,129
34810,0231466,1000,121,121
34811,0231467,1000,0,0
34812,0231468,1000,0,0
34813,0231469,1000,0,0
34814,0231470,1000,11,11
34815,0231471,1000,2,2
34816,0231472,1000,0,0
34817,0231473,1000,0,0
34818,0231474,1000,0,0
34819,0231475,1000,2,2
34820,0231477,1000,0,0
34821,0231478,1000,0,0
34822,0231482,1000,18,18
34823,0231483,1000,14,14
34824,0231484,1000,24,24
34825,0231485,1000,13,13
34826,0231486,1000,12,12
34827,0231487,1000,42,42
34828,0231488,1000,70,70
34829,0231489,1000,51,51
34830,0231491,1000,30,30
34831,0231492,1000,28,28
34832,0231493,1000,0,0
34833,0231494,1000,15,15
34834,0231495,1000,25,25
34835,0231496,1000,20,20
34836,0231497,1000,18,18
34837,0231498,1000,26,26
34838,0231499,1000,19,19
34839,0231500,1000,17,17
34840,0231501,1000,0,0
34841,0231502,1000,0,0
34842,0231503,1000,0,0
34843,0231504,1000,0,0
34844,0231505,1000,0,0
34845,0231506,1000,0,0
34846,0231507,1000,4,4
34847,0231508,1000,-3,-3
34848,0231509,1000,11,11
34849,0231510,1000,-4,-4
34850,0231511,1000,0,0
34851,0231512,1000,0,0
34852,0231513,1000,0,0
34853,0231514,1000,0,0
34854,0231515,1000,0,0
34855,0231516,1000,0,0
34856,0231517,1000,0,0
34857,0231518,1000,0,0
34858,0231519,1000,0,0
34859,0231520,1000,0,0
34860,0231521,1000,0,0
34861,0231522,1000,0,0
34862,0231523,1000,0,0
34863,0231524,1000,0,0
34864,0231525,1000,0,0
34865,0231526,1000,0,0
34866,0231527,1000,0,0
34867,0231528,1000,0,0
34868,0231529,1000,0,0
34869,0231530,1000,0,0
34870,0231531,1000,0,0
34871,0231532,1000,0,0
34872,0231533,1000,0,0
34873,0231534,1000,0,0
34874,0231535,1000,0,0
34875,0231536,1000,0,0
34876,0231537,1000,0,0
34877,0231538,1000,0,0
34878,0231539,1000,0,0
34879,0231540,1000,0,0
34880,0231541,1000,0,0
34881,0231542,1000,0,0
34882,0231543,1000,0,0
34883,0231544,1000,0,0
34884,0231545,1000,0,0
34885,0231546,1000,0,0
34886,0231547,1000,0,0
34887,0231548,1000,0,0
34888,0231549,1000,0,0
